,,,,"6
 
 
 
 
 
 
 
 
 
 7
 
 
 
 
 
 
 
 
 
 
 8","1. อำเภอหนองแสง
 2. อำเภอโนนสะอาด
 3. อำเภอกุมภวาปี (ยกเว้นตำบลสีออ เทศบาลตำบลเวียงคำ และตำบลท่าลี่)
 4. อำเภอเมืองอุดรธานี (เฉพาะตำบลบ้านจั่น เทศบาลตำบลบ้านจั่น
 และตำบลบ้านตาด)
 1. อำเภอกุดจับ
 2. อำเภอหนองวัวซอ
 3. อำเภอเมืองอุดรธานี (เฉพาะตำบลหนองไฮ ตำบลโคกสะอาด ตำบลนิคมสงเคราะห์ ตำบลเชียงพิณ ตำบลเชียงยืน ตำบลบ้านเลื่อม และเทศบาลตำบล นิคมสงเคราะห์)
 1. อำเภอบ้านผือ
 2. อำเภอน้ำโสม
 3 . อำเภอนายูง",,1
73,เชียงใหม่,9,9,"1
 2","อำเภอเมืองเชียงใหม่ ๑. อำเภอสารภี
 ๒. อำเภอหางดง",,1
,,,,,,,0
หนา ๖๕,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"3
 
 
 4
 
 
 
 5
 
 
 
 
 ๖
 
 
 7
 
 8
 
 
 
 9","๑. อำเภอสันกำแพง
 ๒. อำเภอดอยสะเก็ด
 ๓. อำเภอแม่ออน
 ๑. อำเภอสันทราย
 ๒. อำเภอพร้าว
 ๓. อำเภอแม่แตง
 (เฉพาะตำบลแม่หอพระ)
 ๑. อำเภอแม่ริม
 ๒. อำเภอสะเมิง
 ๓. อำเภอกัลยาณิวัฒนา
 ๔. อำเภอแม่แตง
 (ยกเว้นตำบลแม่หอพระ)
 ๑. อำเภอไชยปราการ
 ๒. อำเภอเชียงดาว ๓. อำเภอเวียงแหง
 ๑. อำเภอฝาง
 ๒. อำเภอแม่อาย
 ๑. อำเภอสันป่าตอง
 ๒. อำเภอจอมทอง
 ๓. อำเภอแม่วาง
 ๔. อำเภอดอยหล่อ
 ๑. อำเภอฮอด
 ๒. อำเภอแม่แจ่ม ๓. อำเภออมก๋อย
 ๔. อำเภอดอยเต่า",,1
74,ขอนแก่น,10,10,1,"อำเภอเมืองขอนแก่น (เฉพาะตำบลในเมือง
 ตำบลเมืองเก่า ตำบลบ้านเป็ด)",,1
,,,,,,,0
หนา ๖๖,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"2
 
 
 
 
 
 
 
 
 
 
 
 
 3
 
 4
 
 
 
 
 
 
 
 5","๑. อำเภอซำสูง
 ๒. อำเภอเมืองขอนแก่น (เฉพาะตำบลศิลา ตำบลบ้านทุ่ม ตำบลพระลับ ตำบลหนองตูม ตำบลท่าพระ ตำบลบึงเนียม ตำบลโคกสี ตำบลบ้านหว้า ตำบลดอนช้าง ตำบลดอนหัน และตำบลแดงใหญ่)
 ๑. อำเภอกระนวน
 ๒. อำเภอน้ำพอง
 ๑. อำเภอเขาสวนกวาง
 ๒. อำเภออุบลรัตน์
 ๓. อำเภอบ้านฝาง
 ๔. อำเภอเมืองขอนแก่น (เฉพาะตำบลบ้านค้อ ตำบลสำราญ ตำบลโนนท่อน และตำบลสาวะถี) ๑. อำเภอหนองนาคำ
 ๒. อำเภอภูเวียง
 ๓. อำเภอเวียงเก่า
 ๔. อำเภอสีชมพู",,1
,,,,,,,0
หนา ๖๗,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"6
 
 
 
 
 
 7
 
 8
 
 
 
 9
 
 
 
 10","(ยกเว้นตำบลนาจาน ตำบลซำยาง ตำบลภูห่าน
 และตำบลหนองแดง)
 ๑. อำเภอชุมแพ
 ๒. อำเภอภูผาม่าน
 ๓. อำเภอสีชมพู
 (เฉพาะตำบลนาจาน ตำบลซำยาง ตำบลภูห่าน
 และตำบลหนองแดง)
 ๑. อำเภอหนองเรือ
 ๒. อำเภอมัญจาคีรี
 ๑. อำเภอพล
 ๒. อำเภอแวงน้อย ๓. อำเภอแวงใหญ่
 ๔. อำเภอโคกโพธิ์ไชย
 ๑. อำเภอหนองสองห้อง
 ๒. อำเภอโนนศิลา
 ๓. อำเภอชนบท
 ๔. อำเภอเปือยน้อย
 ๑. อำเภอบ้านไผ่
 ๒. อำเภอบ้านแฮด ๓. อำเภอพระยืน",,1
75,อุบลราชธานี,10,10,"1
 
 
 2","อำเภอเมืองอุบลราชธานี (ยกเว้นตำบลกระโสบ และตำบลกุดลาด) ๑. อำเภอเขื่องใน
 ๒. อำเภอม่วงสามสิบ",,1
,,,,,,,0
หนา ๖๘,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"3
 
 4
 
 ๕
 
 
 6
 
 
 
 
 
 7
 
 
 
 
 
 
 
 
 8
 
 
 
 
 
 
 9","๑. อำเภอวารินชำราบ ๒. อำเภอนาเยีย อำเภอเดชอุดม
 (ยกเว้นตำบลทุ่งเทิง)
 ๑. อำเภอตระการพืชผล
 ๒. อำเภอกุดข้าวปุ้น
 ๓. อำเภอเหล่าเสือโก้ก
 ๑. อำเภอเขมราฐ
 ๒. อำเภอโพธิ์ไทร
 ๓. อำเภอนาตาล
 ๔. อำเภอศรีเมืองใหม่ (เฉพาะตำบลนาเลิน และตำบลหนามแท่ง)
 ๑. อำเภอศรีเมืองใหม่ (ยกเว้นตำบลนาเลิน และตำบลหนามแท่ง)
 ๒. อำเภอโขงเจียม
 ๓. อำเภอตาลสุม
 ๔. อำเภอดอนมดแดง
 ๕. อำเภอเมืองอุบลราชธานี (เฉพาะตำบลกระโสบ และตำบลกุดลาด) ๑. อำเภอพิบูลมังสาหาร
 ๒. อำเภอสว่างวีระวงศ์
 ๓. อำเภอสิรินธร
 (เฉพาะตำบลฝางคำ ตำบลคันไร่ และตำบลนิคมสร้างตนเอง ลำโดมน้อย)
 ๑. อำเภอบุณฑริก
 ๒. อำเภอนาจะหลวย",,1
,,,,,,,0
หนา ๖๙,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,10,"๓. อำเภอสิรินธร (ยกเว้นตำบลฝางคำ ตำบลคันไร่ และตำบลนิคมสร้างตนเอง ลำโดมน้อย)
 ๑. อำเภอน้ำยืน ๒. อำเภอน้ำขุ่น
 ๓. อำเภอทุ่งศรีอุดม
 ๔. อำเภอสำโรง
 ๕. อำเภอเดชอุดม
 (เฉพาะตำบลทุ่งเทิง)",,1
๗๖,นครราชสีมา,๑๔,๑๔,"๑
 
 
 
 
 ๒","อำเภอเมืองนครราชสีมา (เฉพาะตำบลในเมือง ตำบลหนองจะบก ตำบลโพธิ์กลาง และตำบลหนองไผ่ล้อม) อำเภอเมืองนครราชสีมา (เฉพาะตำบลจอหอ ตำบลบ้านใหม่ ตำบลหมื่นไวย ตำบลโคกสูง ตำบลพุดซา
 ตำบลบ้านโพธิ์ ตำบลหนองกระทุ่ม ตำบลตลาด
 ตำบลสีมุม ตำบลหนองไข่น้ำ
 ตำบลบ้านเกาะ ตำบลมะเริง ตำบลพลกรัง ตำบลโคกกรวด",,1
,,,,,,,0
หนา ๗๐,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"๓
 
 
 
 
 
 
 
 
 ๔
 
 
 
 
 
 
 
 
 
 
 
 ๕","ตำบลสุรนารี และตำบลปรุใหญ่)
 ๑. อำเภอสูงเนิน
 ๒. อำเภอขามทะเลสอ
 ๓. อำเภอสีคิ้ว
 (เฉพาะตำบลสีคิ้ว ตำบลลาดบัวขาว ตำบลหนองน้ำใส ตำบลคลองไผ่ ตำบลมิตรภาพ และตำบลหนองหญ้าขาว)
 ๑. อำเภอโนนสูง
 ๒. อำเภอโนนไทย (เฉพาะตำบลกำปัง ตำบลถนนโพธิ์ ตำบลสำโรง ตำบลด่านจาก และตำบลมะค่า)
 ๓. อำเภอพิมาย (เฉพาะตำบลสัมฤทธิ์  ตำบลท่าหลวง ตำบลกระเบื้องใหญ่ และตำบลชีวาน)
 ๑. อำเภอบัวใหญ่
 ๒. อำเภอแก้งสนามนาง
 ๓. อำเภอบัวลาย
 ๔. อำเภอสีดา
 ๕. อำเภอบ้านเหลื่อม",,1
,,,,,,,0
หนา ๗๑,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"๖
 
 
 
 
 
 
 
 ๗
 
 
 
 
 
 ๘
 
 
 ๙
 
 
 
 
 
 ๑๐","๑. อำเภอประทาย
 ๒. อำเภอโนนแดง
 ๓. อำเภอเมืองยาง
 ๔. อำเภอลำทะเมนชัย
 ๕. อำเภอคง
 (เฉพาะตำบลเทพาลัย ตำบลขามสมบูรณ์ และตำบลตาจั่น) ๑. อำเภอชุมพวง
 ๒. อำเภอพิมาย (ยกเว้นตำบลสัมฤทธิ์  ตำบลท่าหลวง ตำบลกระเบื้องใหญ่ และตำบลชีวาน) ๑. อำเภอห้วยแถลง
 ๒. อำเภอจักราช
 ๓. อำเภอเฉลิมพระเกียรติ
 ๑. อำเภอโชคชัย
 ๒. อำเภอหนองบุญมาก
 ๓. อำเภอเมืองนครราชสีมา (เฉพาะตำบลหัวทะเล ตำบลหนองระเวียง
 และตำบลพะเนา)
 ๑. อำเภอครบุรี
 ๒. อำเภอเสิงสาง
 ๓. อำเภอวังน้ำเขียว
 (เฉพาะตำบลวังน้ำเขียว และตำบลไทยสามัคคี)",,1
,,,,,,,0
หนา ๗๒,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"๑๑
 
 
 
 
 
 
 
 
 ๑๒
 
 ๑๓
 
 
 
 
 
 
 
 
 ๑๔","๑. อำเภอปักธงชัย
 ๒. อำเภอวังน้ำเขียว (ยกเว้นตำบลวังน้ำเขียว และตำบลไทยสามัคคี)
 ๓. อำเภอเมืองนครราชสีมา (เฉพาะตำบลหนองบัวศาลา
 และตำบลไชยมงคล)
 ๔. อำเภอปากช่อง (เฉพาะตำบลวังกะทะ) อำเภอปากช่อง (ยกเว้นตำบลวังกะทะ)
 ๑. อำเภอด่านขุนทด
 ๒. อำเภอเทพารักษ์
 ๓. อำเภอสีคิ้ว
 (ยกเว้นตำบลสีคิ้ว ตำบลลาดบัวขาว ตำบลหนองน้ำใส ตำบลคลองไผ่ ตำบลมิตรภาพ และตำบลหนองหญ้าขาว)
 ๑. อำเภอขามสะแกแสง
 ๒. อำเภอพระทองคำ
 ๓. อำเภอคง
 (ยกเว้นตำบลเทพาลัย ตำบลขามสมบูรณ์ และตำบลตาจั่น) ๔. อำเภอโนนไทย
 (ยกเว้นตำบลกำปัง",,1
,,,,,,,0
หนา ๗๓,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,,ตำบลถนนโพธิ์ ตำบลสำโรง ตำบลด่านจาก และตำบลมะค่า),,1
77,กรุงเทพมหานคร,30,30,"1
 
 
 
 
 2
 
 
 3
 
 4
 
 5
 
 6
 
 
 
 
 7
 
 
 8","๑. เขตพระนคร
 ๒. เขตป้อมปราบศัตรูพ่าย
 ๓. เขตสัมพันธวงศ์
 ๔. เขตดุสิต
 (ยกเว้นแขวงถนนนครไชยศรี)
 ๑. เขตปทุมวัน
 ๒. เขตบางรัก
 ๓. เขตสาทร
 ๑. เขตบางคอแหลม
 ๒. เขตยานนาวา
 ๑. เขตคลองเตย
 ๒. เขตวัฒนา
 ๑. เขตดินแดง
 ๒. เขตห้วยขวาง
 ๑. เขตพญาไท
 ๒. เขตราชเทวี
 ๓. เขตจตุจักร
 (เฉพาะแขวงจตุจักร
 และแขวงจอมพล)
 ๑. เขตบางซื่อ
 ๒. เขตดุสิต
 (เฉพาะแขวงถนนนครไชยศรี)
 ๑. เขตลาดพร้าว
 ๒. เขตวังทองหลาง",,1
,,,,,,,0
หนา ๗๔,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"9
 
 
 
 10
 11
 12
 13
 
 
 14
 
 
 15
 
 
 16
 17
 18
 19
 
 
 
 20","(ยกเว้นแขวงพลับพลา)
 ๑. เขตหลักสี่
 ๒. เขตจตุจักร
 (ยกเว้นแขวงจตุจักร และแขวงจอมพล)
 เขตดอนเมือง เขตสายไหม เขตบางเขน ๑. เขตบางกะปิ
 ๒. เขตวังทองหลาง
 (เฉพาะแขวงพลับพลา)
 ๑. เขตบึงกุ่ม
 ๒. เขตคันนายาว
 (เฉพาะแขวงรามอินทรา)
 ๑. เขตมีนบุรี
 ๒. เขตคันนายาว (ยกเว้นแขวงรามอินทรา) เขตคลองสามวา เขตหนองจอก เขตลาดกระบัง ๑. เขตสะพานสูง
 ๒. เขตประเวศ
 (ยกเว้นแขวงหนองบอน และแขวงดอกไม้) ๑. เขตสวนหลวง
 ๒. เขตประเวศ
 (เฉพาะแขวงหนองบอน และแขวงดอกไม้)",,1
,,,,,,,0
หนา ๗๕,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,"21
 
 22
 
 
 
 
 
 23
 
 
 
 
 24
 
 25
 26
 
 
 27
 
 
 
 
 
 28
 29","๑. เขตบางนา
 ๒. เขตพระโขนง
 ๑. เขตคลองสาน
 ๒. เขตบางกอกใหญ่
 ๓. เขตธนบุรี
 (ยกเว้นแขวงดาวคะนอง แขวงบุคคโล และแขวงสำเหร่)
 ๑. เขตจอมทอง
 ๒. เขตธนบุรี
 (เฉพาะแขวงดาวคะนอง แขวงบุคคโล และแขวงสำเหร่) ๑. เขตราษฎร์บูรณะ ๒. เขตทุ่งครุ เขตบางขุนเทียน
 ๑. เขตบางบอน
 ๒. เขตหนองแขม
 (เฉพาะแขวงหนองแขม)
 ๑. เขตทวีวัฒนา
 ๒. เขตตลิ่งชัน
 (เฉพาะแขวงตลิ่งชัน และแขวงฉิมพลี)
 ๓. เขตหนองแขม (ยกเว้นแขวงหนองแขม)
 เขตบางแค ๑. เขตภาษีเจริญ
 ๒. เขตตลิ่งชัน",,1
,,,,,,,0
หนา ๗๖,,,,,,,0
,,,,,,,0
ลำดับ ที่,จังหวัด,"จำนวน
 สมาชิกสภา ผู้แทนราษฎร","จำนวน
 เขตเลือกตั้ง","เขต
 เลือกตั้งที่","ท้องที่ที่ประกอบ
 เป็นเขตเลือกตั้ง",,1
,,,,30,"(ยกเว้นแขวงตลิ่งชัน และแขวงฉิมพลี) ๑. เขตบางพลัด
 ๒. เขตบางกอกน้อย",,1
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
,,,,,,,0
